ID,Title,Tags,Post Link
135140,Graded Assignment 2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/135140
134198,Doubt regarding Grading Document and Weekly Extra Activity,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134198
134952,"Reg, Tabula-py Java compatibility",clarification,https://discourse.onlinedegree.iitm.ac.in/t/134952
135132,Week 2 Grpa 5 help needed,clarification,https://discourse.onlinedegree.iitm.ac.in/t/135132
134771,"DBMS week 2 AQ2.5 Q4,Q5,Q6,Q8","clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/134771
135078,WEEK 2 GA Q5 and Q6,"clarification, diploma-level",https://discourse.onlinedegree.iitm.ac.in/t/135078
135129,Graded assignment 2 question number 6,clarification,https://discourse.onlinedegree.iitm.ac.in/t/135129
135105,Outdated answer confiured for TDS GA-1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/135105
135107,Graded Assignment 1 Q5 doubt,,https://discourse.onlinedegree.iitm.ac.in/t/135107
134797,Regarding search feature flow UX clarification,"clarification, diploma-level, term2-2024",https://discourse.onlinedegree.iitm.ac.in/t/134797
135076,My Dashboard apparently says that I was absent in my GRPAs,course-portal,https://discourse.onlinedegree.iitm.ac.in/t/135076
135086,JAVA GrPA,,https://discourse.onlinedegree.iitm.ac.in/t/135086
135062,L1.6: Error minimisation in PCA,week-1,https://discourse.onlinedegree.iitm.ac.in/t/135062
134951,GA 1 - Clarification,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134951
134987,MLT GA week 1 Doubt in qn 4 options,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134987
135043,Error on assignment submission,,https://discourse.onlinedegree.iitm.ac.in/t/135043
135036,GA 2 Question 10 doubt,week-2,https://discourse.onlinedegree.iitm.ac.in/t/135036
134973,Doubt regarding grading of week 1 GA,"clarification, graded-assignment",https://discourse.onlinedegree.iitm.ac.in/t/134973
135000,Week 0.3 Tutorial 2 - Question 4 - Probability of a random variable which is geometrically distributed,"clarification, week0-part3",https://discourse.onlinedegree.iitm.ac.in/t/135000
134929,Graded assignments minimum marks,"foundation-level, guidelines",https://discourse.onlinedegree.iitm.ac.in/t/134929
134878,MAD 1 lab assignment Week 3,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134878
134916,Given absent wrongfully,,https://discourse.onlinedegree.iitm.ac.in/t/134916
134757,"Failed ""Test case to check if all anchor tags are used correctly""",lab-assignment,https://discourse.onlinedegree.iitm.ac.in/t/134757
134904,NPTEL courses signup,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134904
134844,"Test case 16 "" failed """,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134844
134761,Doubt regarding microsoft odssesy ai challlange,"clarification, miscellaneous",https://discourse.onlinedegree.iitm.ac.in/t/134761
134635,Issue in scrapping imdb data with python,,https://discourse.onlinedegree.iitm.ac.in/t/134635
134846,DBMS Practice Assignment Week 2,,https://discourse.onlinedegree.iitm.ac.in/t/134846
134836,AQ 2.2 Q4 doubt,"clarification, activity-question",https://discourse.onlinedegree.iitm.ac.in/t/134836
134805,AQ2.2 Q1 doubt,"clarification, activity-question",https://discourse.onlinedegree.iitm.ac.in/t/134805
134830,Lab assignment testcase-09,guidelines,https://discourse.onlinedegree.iitm.ac.in/t/134830
134817,AQ3.2 Question Doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134817
134786,SSL error using urllib,guidelines,https://discourse.onlinedegree.iitm.ac.in/t/134786
134784,Tds grading assignment question 4 link not open,week-2,https://discourse.onlinedegree.iitm.ac.in/t/134784
134584,Doubt in A.Q. 2.1 question number 4,,https://discourse.onlinedegree.iitm.ac.in/t/134584
134621,Week 2 Sample Question 1 - Hacker News API docs,"clarification, course-selection, diploma-level, course-portal",https://discourse.onlinedegree.iitm.ac.in/t/134621
134706,Issue in scraping IMDb,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134706
134671,Statistics II Weekly Extra Activity not accessible,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134671
134312,Live Session You tube link,operational,https://discourse.onlinedegree.iitm.ac.in/t/134312
134668,List item swap complexity,,https://discourse.onlinedegree.iitm.ac.in/t/134668
133842,What does mean by this in Extra Activity Stats2,"clarification, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/133842
134665,Already admitted to the course or attempt qualifiers?,"operational, jee-entry",https://discourse.onlinedegree.iitm.ac.in/t/134665
134583,Negative Binomial Random Variable and Binomal Random Variable - difference,"clarification, week-0",https://discourse.onlinedegree.iitm.ac.in/t/134583
134618,Practice Questions from Stats 1,week-0,https://discourse.onlinedegree.iitm.ac.in/t/134618
134640,When i input mumbai as input then it showing output but when i enter Delhi / begusarai as input then its showing error.(my question is it works on some city only),,https://discourse.onlinedegree.iitm.ac.in/t/134640
134623,MAD-I project login issue,mad-1-project,https://discourse.onlinedegree.iitm.ac.in/t/134623
134169,Not able to get location url from bbc or any weather website,,https://discourse.onlinedegree.iitm.ac.in/t/134169
134397,Regarding Sponsor registration industry field,"clarification, term2-2024",https://discourse.onlinedegree.iitm.ac.in/t/134397
134620,Practice Questions from Stats 1 Q.9,,https://discourse.onlinedegree.iitm.ac.in/t/134620
133954,Practice questions -1 week 2,operational,https://discourse.onlinedegree.iitm.ac.in/t/133954
134602,Please help in this doubt,"clarification, course-selection, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/134602
134131,Eligibility for Qualifier,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134131
134560,Private cases passing but not public,,https://discourse.onlinedegree.iitm.ac.in/t/134560
134214,PDSA Week 1 GrPA1 - Typo in function call,error,https://discourse.onlinedegree.iitm.ac.in/t/134214
134575,MLF week 2 Lecture 3 question,"clarification, operational, diploma-level",https://discourse.onlinedegree.iitm.ac.in/t/134575
133961,Lab Assignment - Week 2 All test cases passed but,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133961
134191,Ga1 q11,"clarification, graded-assignment",https://discourse.onlinedegree.iitm.ac.in/t/134191
134106,How to solve AQ1.1 question 4,foundation-level,https://discourse.onlinedegree.iitm.ac.in/t/134106
134539,Aq2.3 q1,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/134539
134244,Hint for week 2 grpa 4,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134244
134408,Qualifier,miscellaneous,https://discourse.onlinedegree.iitm.ac.in/t/134408
134363,A query regarding plagarism checker,"clarification, diploma-level, term2-2024",https://discourse.onlinedegree.iitm.ac.in/t/134363
134075,Grpa 1 week-2,"clarification, error",https://discourse.onlinedegree.iitm.ac.in/t/134075
134295,About graded assignments,"clarification, guidelines",https://discourse.onlinedegree.iitm.ac.in/t/134295
134044,Week 2 lecture 2.1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134044
134197,Payment Portal Doubt,"clarification, term1-2024",https://discourse.onlinedegree.iitm.ac.in/t/134197
134189,Qualifier or Foundation,"clarification, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/134189
133322,Aq2.3 - q5,"clarification, activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/133322
132970,About getting access to recorded videos of live sessions,clarification,https://discourse.onlinedegree.iitm.ac.in/t/132970
133914,How to do,"week-1, practice-assignment",https://discourse.onlinedegree.iitm.ac.in/t/133914
134119,Clarification regarding CGPA,"clarification, operational, guidelines",https://discourse.onlinedegree.iitm.ac.in/t/134119
134113,Doubt in selection sort algorithm,"clarification, diploma-level",https://discourse.onlinedegree.iitm.ac.in/t/134113
132894,DIAT Certificated AI Professional -- Meaning,extra-resources,https://discourse.onlinedegree.iitm.ac.in/t/132894
133950,Activity 1.4 Q10,,https://discourse.onlinedegree.iitm.ac.in/t/133950
134068,AQ2.2 clarification,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134068
134082,AQ1.5 Doubt,"activity-question, week-1",https://discourse.onlinedegree.iitm.ac.in/t/134082
128704,How to enroll for appdev bootcamp?,mad-1-project,https://discourse.onlinedegree.iitm.ac.in/t/128704
134066,When will be student house allocated?,student-house,https://discourse.onlinedegree.iitm.ac.in/t/134066
134049,Grpa 5 week 1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/134049
134000,Python - any | in | for,week-2,https://discourse.onlinedegree.iitm.ac.in/t/134000
134014,MAD1 week2 AQ2.1 Q6,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/134014
133974,AQ 1.5 question 1,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/133974
133989,1.6 aq 4,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/133989
133938,Activity 1.3 Question 7 and 10,week-1,https://discourse.onlinedegree.iitm.ac.in/t/133938
133871,Week 2 java (data type ),clarification,https://discourse.onlinedegree.iitm.ac.in/t/133871
133808,What is OPPE?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133808
133919,Are NGOs accepted for the BDM project?,capstone-project,https://discourse.onlinedegree.iitm.ac.in/t/133919
133923,Cannot login into my project dashboard of MAD 1,projects,https://discourse.onlinedegree.iitm.ac.in/t/133923
133910,New Doubt in Stats 2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133910
133832,Code for PDSA course,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133832
133884,Request to reschedule TDS Live Session and TA Session,operational,https://discourse.onlinedegree.iitm.ac.in/t/133884
133850,Week 1 - Tutorial 2 QN 10,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133850
133861,"Please solve this doubt , the answer should be (C) rather than (A) according to me",activity-question,https://discourse.onlinedegree.iitm.ac.in/t/133861
133831,Access denied for Ta session recording FOR MATHS 2,,https://discourse.onlinedegree.iitm.ac.in/t/133831
133848,Doubt regading Week 1 GRPA 1,"foundation-level, error, intropython",https://discourse.onlinedegree.iitm.ac.in/t/133848
133758,Doubt in aq 1.1 q1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133758
129548,Direct Diploma -- Course Portal Error,"operational, direct-diploma",https://discourse.onlinedegree.iitm.ac.in/t/129548
133796,Doubt in aq 1.1 q3,"clarification, foundation-level, week-1",https://discourse.onlinedegree.iitm.ac.in/t/133796
133690,Extensions we can use,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133690
129849,Start Date for MAD 1 Project Live Sessions?,"clarification, operational, projects, mad-1-project, live-session",https://discourse.onlinedegree.iitm.ac.in/t/129849
133730,"Week 0, Part 2, Video 2 - Binomial Distribution - Activity problem - 1","clarification, activity-question, week-0",https://discourse.onlinedegree.iitm.ac.in/t/133730
133694,Activity Grades not updating - Reg,"clarification, miscellaneous",https://discourse.onlinedegree.iitm.ac.in/t/133694
133672,How to solve this Question. W1 PA Q11,,https://discourse.onlinedegree.iitm.ac.in/t/133672
37111,Need guidance for my son,,https://discourse.onlinedegree.iitm.ac.in/t/37111
128118,May 2024 - Project Topic?,"operational, mad-1-project",https://discourse.onlinedegree.iitm.ac.in/t/128118
133623,Week 2 Activity Question Doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133623
133646,About Dicussion group on gmail,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133646
132242,ID card for May 2024 students,"clarification, guidelines",https://discourse.onlinedegree.iitm.ac.in/t/132242
133324,Week 1 live coding q 1,,https://discourse.onlinedegree.iitm.ac.in/t/133324
133557,ID card not available,identity-card,https://discourse.onlinedegree.iitm.ac.in/t/133557
133222,I am not able to access Practice Programming Assignments,"operational, course-portal, error, intropython",https://discourse.onlinedegree.iitm.ac.in/t/133222
133327,AQW02.15 Q3 doubt,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/133327
133305,Wire frame not clear,"operational, term2-2024",https://discourse.onlinedegree.iitm.ac.in/t/133305
133287,I_OP Clarification,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133287
133274,Codes Used While Teaching MAD 1 Theory Course,"mad-1-project, term2-2024",https://discourse.onlinedegree.iitm.ac.in/t/133274
133259,Error in GrPA5 of Week1,"clarification, operational, foundation-level, course-portal, error",https://discourse.onlinedegree.iitm.ac.in/t/133259
133231,AQ 1.4 Q7 Not able to reach the answer in the options,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/133231
133207,Loading Tar Files Flis,"operational, guidelines, database-management-",https://discourse.onlinedegree.iitm.ac.in/t/133207
132451,Denied access to announcement groups,"operational, foundation-level",https://discourse.onlinedegree.iitm.ac.in/t/132451
133185,Problem in python,,https://discourse.onlinedegree.iitm.ac.in/t/133185
133194,Query about Internship Program,"clarification, miscellaneous, foundation-level, event",https://discourse.onlinedegree.iitm.ac.in/t/133194
132963,Process failure of restoring tar files in postgresql database,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/132963
133186,Pending Payment,"clarification, miscellaneous, foundation-level, course-portal",https://discourse.onlinedegree.iitm.ac.in/t/133186
133158,Pathway to study,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133158
133050,Weeek 1 lecture doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/133050
133176,Week2 Graded Programming Assignement 2,miscellaneous,https://discourse.onlinedegree.iitm.ac.in/t/133176
132467,MAD - 1 project page showing 403 error (not opening),mad-1-project,https://discourse.onlinedegree.iitm.ac.in/t/132467
132716,What is the name of bhopal exam centre?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/132716
133102,In person bootcamp (Offline at IIT madras),mad-1-project,https://discourse.onlinedegree.iitm.ac.in/t/133102
133116,Query regarding projects in diploma level,diploma-level,https://discourse.onlinedegree.iitm.ac.in/t/133116
133099,Unable to access Open Session Week 1,operational,https://discourse.onlinedegree.iitm.ac.in/t/133099
132973,WEEK-2 Lab Assignment Tag Restriction,"clarification, lab-assignment, week-2",https://discourse.onlinedegree.iitm.ac.in/t/132973
92206,I need help with AQ1.3,clarification,https://discourse.onlinedegree.iitm.ac.in/t/92206
133084,Max NPTEL course exams per day,"clarification, courses-nptel",https://discourse.onlinedegree.iitm.ac.in/t/133084
130388,Live Session of Stats2 May 2024,clarification,https://discourse.onlinedegree.iitm.ac.in/t/130388
